MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
121767,71281,2.56373E+13,"THERAP - TILIA, spol. s r.o.",Samostatná ordinace lékaře specialisty,Praha 10,10600,Sněženková,2973/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 10,4.20296E+11,,"info@therap-tilia.cz,leos.navratil@volny.cz, jkymplova@volny.cz",http://www.rehabilitace-praha.eu,25637347,2,112,CZ010,CZ0100,Praha 13,15800,Seydlerova,2451/8,"Fyzioterapeut, rehabilitační a fyzikální medicína",ambulantní péče,,"MUDr. Radovan Pavlík, prof. MUDr. Leoš Navrátil, CSc., Taťana Reichmanová",50.05449732,14.50178596
123175,71247,7.07594E+13,MUDr. Jana Pelánová,Sam.ord.prakt.lékaře pro děti a dorost,Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20777E+11,,pediatr.ordinace@seznam.cz,http://www.pediatr-ordinace.cz,70759391,1,,CZ010,CZ0100,Praha 4,14700,U nás,1746/8,praktické lékařství pro děti a dorost,ambulantní péče,,,50.04252514,14.45107296
120082,71246,2.79978E+13,Pavelec LENTE s.r.o.,Samostatná ordinace lékaře specialisty,Praha 5,15200,Werichova,1145/23,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,,,,www.lente.cz/,27997812,2,112,CZ032,CZ0323,Plzeň,30100,Boettingerova,2902/26,"otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku",ambulantní péče,,"MUDr. Václav Pavelec, PhD",50.03098134,14.36535105
120314,71244,2.54099E+12,DEVIDENT s.r.o.,Samostatná ordinace PL - stomatologa,Praha 10,10000,Štěchovická,1983/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 10,,,devident@devident.cz,http://www.devident.cz,2540991,2,112,CZ010,CZ0100,Praha 10,10000,Štěchovická,1983/8,zubní lékařství,ambulantní péče,,Roman Mikhalov,50.07186812,14.50373142
123040,71241,2.74797E+13,"GLASS Holding s.r.o., Dental Karlín",Samostatná ordinace PL - stomatologa,Praha 8,18600,Peckova,280/9,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,,http://www.dentalkarlin.com,27479706,2,112,CZ010,CZ0100,Praha 8,18600,Peckova,280/9,zubní lékařství,ambulantní péče,,Olga Königová,50.09063684,14.44732167
120653,71236,2.39165E+12,Lékárna Anet s.r.o.,Lékárna,Praha 8,18600,Sokolovská,222/39,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,adirlbeckova@seznam.cz,,2391651,2,112,CZ010,CZ0100,Praha 8,18600,Sokolovská,222/39,praktické lékárenství,,lékárenská péče,Václav Polívka,50.0923687,14.44341733
121227,71235,2.5398E+12,gynekologiePraha10 s.r.o.,Samostatná ordinace PL - gynekologa,Praha 10,10000,Ruská,778/100,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 10,4.20273E+11,,gynekologie@post.cz,https://www.gynekologiepraha10.cz/,2539802,2,112,CZ010,CZ0100,Praha 10,10000,Ruská,778/100,gynekologie a porodnictví,ambulantní péče,,MUDr. Eva Zaoralová,50.07302384,14.4666677
121990,71234,2.85531E+12,HeLeMedica s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 15,10200,Tenisová,981/10,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 15,4.20275E+11,,helemedica@centrum.cz,,2855313,2,112,CZ010,CZ0100,Praha 15,10200,Tenisová,981/10,všeobecné praktické lékařství,ambulantní péče,,"MUDr. Helena Lehmannová, MUDr. Ivanka Piková",50.04949076,14.54534484
120843,71228,2.55369E+12,Rehabilitace a neurologie s.r.o.,Samostatná ordinace lékaře specialisty,Praha 1,11800,Hradčanské náměstí,182/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 1,,,,http://www.rychlikpetr.cz,2553694,2,112,CZ010,CZ0100,Praha 3,13000,Písecká,2230/8,"Fyzioterapeut, vnitřní lékařství, rehabilitační a fyzikální medicína, neurologie",ambulantní péče,,"doc. MUDr. Eva Rychlíková, CSc., MUDr. Irma Fišerová, MUDr. Jakub Minařík, MUDr. Jana Vojtíšková, MUDr. Petr Rychlík, MUDr. Petr Vrkoč",50.0893312,14.39533852
123552,71224,2.77989E+13,MOJE AMBULANCE a.s.,Samost. ordinace všeob. prakt. lékaře,Praha 13,15500,Archeologická,2256/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 13,,,sekretariat@mojeambulance.cz,http://mojeambulance.cz,27798941,2,121,CZ080,CZ0806,Ostrava,70200,Vítkovická,3077/16,všeobecné praktické lékařství,primární ambulantní péče,,Ludmila Mazylkinová,50.04435518,14.33213001
210675,71222,2.70313E+12,MUDr. Kateřina Halouzková,Samost. ordinace všeob. prakt. lékaře,Praha 16,15600,Elišky Přemyslovny,1325,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 16,4.20258E+11,,halouzkova.katerina@seznam.cz,,2703131,1,,CZ010,CZ0100,Praha 16,15600,Elišky Přemyslovny,1325,všeobecné praktické lékařství,ambulantní péče,,,49.96464814,14.38233763
120846,71207,2.08264E+12,MUDr. Trubanová RTG s.r.o.,Samostatná ordinace lékaře specialisty,Praha 22,10400,Nové náměstí,1431/20,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 22,4.20271E+11,,trubanova.anna@seznam.cz,http://rtgtrubanova.cz,2082641,2,112,CZ010,CZ0100,Praha 15,10900,Drtikolova,524/15,radiologie a zobrazovací metody,ambulantní péče,,"MUDr. Anna Trubanová, MUDr. Vladimír Vojanec",50.03136198,14.59799434
123306,71206,2.08264E+12,MUDr. Trubanová RTG s.r.o.,Samostatná ordinace lékaře specialisty,Praha 15,10900,Ohmova,271/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 15,4.20271E+11,,trubanova.anna@seznam.cz,http://rtgtrubanova.cz,2082641,2,112,CZ010,CZ0100,Praha 15,10900,Drtikolova,524/15,radiologie a zobrazovací metody,ambulantní péče,,"MUDr. Anna Trubanová, MUDr. Vladimír Vojanec",50.03876044,14.55979084
120153,71205,2.4801E+13,"MAGISTRA a.s., Magistra Lékárna Opatov",Lékárna,Praha 11,14900,Bohúňova,1550/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 11,,,lekarny.provoz@magistra.cz,http://www.magistra.cz,24801011,2,121,CZ010,CZ0100,Praha 2,12000,Karlovo náměstí,319/3,praktické lékárenství,,lékárenská péče,Eva Bah,50.02573971,14.52138801
122415,71196,2.45537E+12,MEDICINAE INTERNAE s.r.o.,Samostatná ordinace lékaře specialisty,Praha 18,19900,Běloveská,656,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 18,4.20282E+11,,astlova.ordinace@seznam.cz,http://www.interna-astlova.cz/,2455374,2,112,CZ010,CZ0100,Praha 20,19300,Spojenců,1054/10,vnitřní lékařství,ambulantní péče,,"MUDr. Eva Astlová, MUDr. Zuzana Hrehorová",50.14439409,14.50743738
123253,71195,2.45537E+12,MEDICINAE INTERNAE s.r.o.,Samostatná ordinace lékaře specialisty,Praha 20,19300,Spojenců,1054/10,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 20,4.20282E+11,,astlova.ordinace@seznam.cz,http://www.interna-astlova.cz/,2455374,2,112,CZ010,CZ0100,Praha 20,19300,Spojenců,1054/10,vnitřní lékařství,ambulantní péče,,"MUDr. Eva Astlová, MUDr. Zuzana Hrehorová",50.11289605,14.60628496
120694,71188,2.60756E+12,FYZIOTERAPIE LEVITAS s.r.o.,Samostatné zařízení fyzioterapeuta,Praha 11,14900,Tererova,1358/12,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 11,4.20608E+11,,info@levitas.cz,http://www.levitas.cz,2607557,2,112,CZ010,CZ0100,Praha 11,14900,Tererova,1358/12,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra","specializovaná ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",,Kateřina Koch,50.02500828,14.51970587
205160,71158,2.81153E+13,"ORC-Optika, s.r.o., optometrista",Oční optika,Praha 2,12000,Korunní,1185/45,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,,,vladimirpetrcz@gmail.com,http://www.optika24.cz,28115317,2,112,CZ010,CZ0100,Praha 14,19000,Českomoravská,2408/1,Optometrista,ambulantní péče,,Kristýna Štěbetáková,50.07546549,14.44488287
122041,71157,2.71967E+13,"Optik Plus s.r.o., optometrista",Oční optika,Praha 6,16000,Na dlouhém lánu,563/11,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20251E+11,4.20251E+11,info@optikplus.cz,http://www.optikplus.cz,27196747,2,112,CZ010,CZ0100,Praha 6,16000,Na dlouhém lánu,563/11,Optometrista,ambulantní péče,,"Bohumil Pohludka, MUDr. František Staněk, CSc.",50.0965129,14.36504363
120770,71154,7.25618E+13,MUDr. Petr Vašek,Samostatná ordinace lékaře specialisty,Praha 1,11000,Václavské náměstí,793/36,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 1,4.20324E+11,,vasekpetr@o2active.cz,,72561823,1,,CZ010,CZ0100,Praha 1,11000,Václavské náměstí,793/36,otorinolaryngologie a chirurgie hlavy a krku,ambulantní péče,,,50.08178757,14.42626348
121493,71151,1.82481E+12,"Sanabilis, s.r.o., Lékárna 6ka",Lékárna,Praha 6,16100,Fajtlova,1090/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,,http://www.sanabilis.cz,1824813,2,112,CZ010,CZ0100,Praha 1,11000,Rybná,716/24,praktické lékárenství,,lékárenská péče,"Lea Messany Rochlitz, Monika Hájková",50.09400819,14.29081345
120062,71148,2.41637E+13,ART 42 s.r.o.,Samostatná stomatologická laboratoř,Praha 4,14700,Na Podkovce,270/4,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,sujav@seznam.cz,,24163651,2,112,CZ010,CZ0100,Praha 4,14700,Na Podkovce,270/4,Zubní technik,ambulantní péče,,Tomáš Sokop,50.05466953,14.42140496
121490,71144,2.6508E+12,"MUDr. Gabriela Čiháková , Stomatologie",Samostatná ordinace PL - stomatologa,Praha 6,16000,Dejvická,919/38,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20224E+11,,cihakovazubar@gmail.com,,2650797,1,,CZ010,CZ0100,Praha 9,19000,Lovosická,366/33,zubní lékařství,ambulantní péče,,,50.09900851,14.39886389
123170,71117,2.88702E+13,LAILA CLINIC s.r.o.,Samostatná ordinace PL - stomatologa,Praha 2,12000,Sokolská,1662/35,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,,,jamko5@yahoo.com,http://www.lailaclinic.cz,28870239,2,112,CZ010,CZ0100,Praha 2,12000,Sokolská,1662/35,zubní lékařství,ambulantní péče,,Joseph Tarazi,50.07574995,14.42894427
121150,71108,2.75974E+13,ALFA MEDICA s.r.o.,Samostatná ordinace lékaře specialisty,Praha 8,18100,Mazurská,484/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20223E+11,,info@usni.cz,http://www.usni.cz,27597351,2,112,CZ010,CZ0100,Praha 2,12000,Mánesova,1056/40,"foniatrie, dětská otorinolaryngologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku",ambulantní péče,,"MUDr. Petr Janoušek, PhD.",50.126793,14.4155825
207485,71105,6.04705E+13,"Unilabs Diagnostics k.s., odběrová místnost",Odběrová místnost,Praha 6,16000,Vítězné náměstí,817/9,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20233E+11,,"info@aeskulab.cz,leitkepova.gabriela@aeskulab.cz,beringer.filip@aeskula",http://www.aeskulab.cz,60470488,2,113,CZ010,CZ0100,Praha 6,16000,Evropská,2589/33,klinická biochemie,ambulantní péče,,Tomáš Franěk,50.10114405,14.39656896
123110,71104,6.04705E+13,"Unilabs Diagnostics k.s., odběrová místnost",Odběrová místnost,Praha 5,15000,U dvou srpů,2024/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20233E+11,,"info@aeskulab.cz,leitkepova.gabriela@aeskulab.cz,beringer.filip@aeskula",http://www.aeskulab.cz,60470488,2,113,CZ010,CZ0100,Praha 6,16000,Evropská,2589/33,klinická biochemie,ambulantní péče,,Tomáš Franěk,50.07056936,14.37133815
120724,71081,7.25528E+13,"MUDr. Tomáš Krupka, Ortopedie a traumatologie pohybového ústrojí",Samostatná ordinace lékaře specialisty,Praha 10,10800,Plaňanská,573/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 10,4.20281E+11,,krupka.tomas@seznam.cz,,72552816,1,,CZ010,CZ0100,Praha 6,16500,Májová,1289/23,ortopedie a traumatologie pohybového ústrojí,ambulantní péče,,,50.08021644,14.50124258
121094,71067,7.66165E+13,"Věra Štěchovská Kunstová, Otometrista",Oční optika,Praha 8,18000,Zenklova,186/15,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20721E+11,,veku1@email.cz,,76616461,1,,CZ010,CZ0100,Praha 5,15800,Na pomezí,910/2,Optometrista,ambulantní péče,,Jana Dvořáková,50.10426743,14.4730461
122081,71064,1.59731E+12,Alergologie a imunologie MUDr. Yassin Shaker s.r.o.,Samostatná ordinace lékaře specialisty,Praha 6,16000,Dejvická,919/38,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20233E+11,,shaker.y@seznam.cz,,1597311,2,112,CZ010,CZ0100,Praha 6,16000,Dejvická,919/38,alergologie a klinická imunologie,ambulantní péče,,Yassin Shaker,50.09900851,14.39886389
222107,71058,2.88246E+13,"ARIES, a.s. - Zdravotnické pomůcky",Výdejna zdravotnických prostředků,Praha 1,11000,Palackého,720/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,prosek@aries.eu,https://ariesmedishop.cz/prodejny/studenec.html,28824563,2,121,CZ051,CZ0514,Studenec,51233,,309,praktické lékárenství,,lékárenská péče,Dalibor Ďurďa,50.08113455,14.42312895
120199,71056,2.57681E+13,"Golden Age CZ, s.r.o.",Samostatná ordinace lékaře specialisty,Praha 5,15000,Ostrovského,253/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20281E+11,,rkrat@volny.cz,,25768123,2,112,CZ010,CZ0100,Praha 15,10900,Rezlerova,289/20,"Klinický psycholog, návykové nemoci, psychiatrie",ambulantní péče,,"Eva Kavanová, MUDr. Renata Kratochvílová",50.06864532,14.40277442
123073,71048,2.65125E+12,"Vojáčková Naděžda, MUDr.",Samostatná ordinace lékaře specialisty,Praha 5,15000,Karla Engliše,3221/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20222E+11,,,http://www.vojackova.cz/,2651246,1,,CZ010,CZ0100,Praha 5,15000,Karla Engliše,3221/2,dermatovenerologie,ambulantní péče,,,50.07019092,14.40213243
123111,71031,2.84051E+12,"Praktik Stodůlky, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Praha 13,15500,Hostinského,1536/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 13,4.20236E+11,,fiserovairma@seznam.cz,,2840511,2,112,CZ010,CZ0100,Praha 13,15500,Hostinského,1536/7,všeobecné praktické lékařství,ambulantní péče,,Kristýna Kupková,50.04562709,14.31438869
122525,71030,1.93349E+12,"Mgr. Hana Stratilová, Ordinace dentální hygieny",Samostatné zařízení nelékaře - jiné,Praha 8,18200,Ke koupališti,1790/12,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20739E+11,,hankastratilova@seznam.cz,www.dentalnihygiena-profi.cz,1933493,1,,CZ010,CZ0100,Praha 8,18200,Ke koupališti,1790/12,Dentální hygienistka,ambulantní péče,,,50.12373244,14.45719706
120183,71029,2.91213E+13,M2Lab s.r.o.,Samostatná stomatologická laboratoř,Praha 4,14000,Zelený pruh,1560/99,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,info@m2lab.cz,http://m2lab.cz,29121302,2,112,CZ041,CZ0412,Žlutice,36452,Poděbradova,382,Zubní technik,ambulantní péče,,Michal Svitko,50.03957738,14.42896191
123489,71025,2.71504E+12,"MDDr. Jan Dvořák , zubní lékař",Samostatná ordinace PL - stomatologa,Praha 6,16900,Šlikova,461/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20221E+11,,dent.med@seznam.cz,http://www.stomatologiedvorak.cz,2715040,1,,CZ010,CZ0100,Praha 6,16900,Šlikova,461/3,"Dentální hygienistka, zubní lékařství",ambulantní péče,,,50.08410634,14.37975088
122037,71024,2.29905E+12,puredent s.r.o.,Samostatná ordinace PL - stomatologa,Praha 8,18200,Střelničná,773/51,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20605E+11,,info@puredent.cz,www.puredent.cz,2299054,2,112,CZ010,CZ0100,Praha 8,18200,Střelničná,773/51,zubní lékařství,ambulantní péče,,MUDr. Michal Paulus,50.12714357,14.47257068
121668,71021,7.25428E+13,"Jaroslava Macháčková, DiS., dentální hygiena",Samostatné zařízení nelékaře - jiné,Praha 6,16900,Pod Marjánkou,1906/12,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,jarca@machacek.com,http://cistenizubu.cz,72542845,1,,CZ010,CZ0100,Praha 6,16900,Pod Marjánkou,1906/12,Dentální hygienistka,,,,50.0847467,14.36617628
122666,71020,6.36716E+13,"EURODOM, spol. s r.o., Lékárna u Koně",Lékárna,Praha 3,13000,Lukášova,184/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,4.20223E+11,,loukinova@volny.cz,http://www.lekonline.cz,63671603,2,112,CZ010,CZ0100,Praha 3,13000,Roháčova,166/25,praktické lékárenství,,lékárenská péče,"Mgr. Irina Loukinova, MUDr. Michal Matějíček, CSc.",50.0872657,14.45681982
120204,70932,2.48197E+13,PRIMASTOM s.r.o.,Samostatná ordinace PL - stomatologa,Praha 3,13000,Olšanská,2666/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,4.20222E+11,,b.olena@seznam.cz,http://www.primastom.cz,24819735,2,112,CZ010,CZ0100,Praha 3,13000,Seifertova,555/47,zubní lékařství,ambulantní péče,,"Ivan Todorov, Zdeňka Horáková",50.08419675,14.4677382
122751,70931,2.4543E+12,"MUDr. Dagmar Frösslová, KOŽNÍ ORDINACE s.r.o.",Samostatná ordinace lékaře specialisty,Praha 1,11000,Platnéřská,89/11,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 1,4.2023E+11,4.2023E+11,frposslova.dagmar@seznam.cz,http://www.medico.cz/cz,2454301,2,112,CZ010,CZ0100,Praha 4,14000,Lomnického,1123/2,"korektivní dermatologie, dermatovenerologie",ambulantní péče,,MUDr. Dagmar Frösslová,50.08730638,14.41595609
123422,70902,2.51851E+12,Pain Free Care & Consultancy s.r.o.,Samostatná ordinace lékaře specialisty,Praha 5,15000,Jinonická,1313/25,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,,,,pfcc.cz/,2518511,2,112,CZ010,CZ0100,Praha 5,18200,Šiškova,1230/13,anesteziologie a intenzivní medicína,ambulantní péče,,"MUDr. Petr Kolouch, MBA",50.0658364,14.37927741
123109,70901,6.6429E+13,"Jana Patzaková DiS.,  dentální hygienistka",Samostatné zařízení nelékaře - jiné,Praha 3,13000,Hartigova,93/198,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,,,JANA@VOSANET.CZ,,66429030,1,,CZ010,CZ0100,Praha 3,13000,Hartigova,93/198,Dentální hygienistka,ambulantní péče,,Renata Conková,50.09219033,14.48374109
123417,70899,2.42988E+13,"Lekusin s.r.o., Lékárna Šutka Čimická",Lékárna,Praha 8,18100,Čimická,443/35,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20267E+11,,lekusin@seznam.cz,,24298808,2,112,CZ010,CZ0100,Praha 10,10000,Kružberská,1908/1,praktické lékárenství,,lékárenská péče,Mgr. Rudolf Zbořil,50.1253435,14.44441182
123180,70897,2.83933E+12,ORTHO POINT s.r.o.,Samostatná ordinace lékaře specialisty,Praha 6,16000,náměstí Interbrigády,948/4,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,,http://www.orthopoint.cz,2839334,2,112,CZ010,CZ0100,Praha 3,13000,Jeseniova,2832/26,"Dentální hygienistka, ortodoncie, zubní lékařství",ambulantní péče,,MUDr. Sylva Stejskalová,50.10646158,14.39610378
123375,70885,2.47886E+12,Stomatologie Svatovítská s.r.o.,Samostatná ordinace PL - stomatologa,Praha 6,16000,Svatovítská,518/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,mudr.miloslava.jannova@seznam.cz,,2478862,2,112,CZ010,CZ0100,Praha 6,16000,Svatovítská,518/3,zubní lékařství,ambulantní péče,,MUDr. Miloslava Jannová,50.09835783,14.39525175
120652,70865,2.76776E+12,Astramedis s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 8,18000,Zenklova,340/22,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,info@astramedis.cz,http://www.astramedis.cz,2767759,2,112,CZ010,CZ0100,Praha 8,18000,Zenklova,340/22,všeobecné praktické lékařství,ambulantní péče,,MUDr. Anna Dusová,50.10436686,14.47330668
120334,70863,2.46521E+12,Chirurgie a dermatovenerologie MUDr. Pacík s.r.o.,Samostatná ordinace lékaře specialisty,Praha 1,11000,Palackého,720/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 1,4.20223E+11,,chirurgiepalacka@post.cz,,2465213,2,112,CZ010,CZ0100,Praha 1,11000,Palackého,720/5,"chirurgie, dermatovenerologie, cévní chirurgie",ambulantní péče,,MUDr. Radomír Pacík,50.08113455,14.42312895
121842,70856,2.56257E+13,"Remedis, s.r.o.",Poskytovatel amb. služeb (do 5 oborů),Praha 4,14000,Vladimírova,272/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,4.20226E+11,z@remedis.czemanova,http://www.remedis.cz/,25625667,2,112,CZ010,CZ0100,Praha 4,14000,Táborská,325/57,"Klinický psycholog, vnitřní lékařství, psychiatrie",ambulantní péče,,"Helena Neumannová, Jana Moravcová, Jiřina Frnoch Majerová, Mgr. Petra Vondráčková, Miroslava Pavlíková Peterková, MUDr. Vratislav Řehák, PharmDr. Václav Petrus",50.06251745,14.44243921
193888,70853,2.94151E+13,Dental Estetik Studio s.r.o.,Samostatná stomatologická laboratoř,Praha 3,13000,Husitská,502/36,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,,,,,29415144,2,112,CZ010,CZ0100,Praha 3,13000,Husitská,502/36,Zubní technik,ambulantní péče,,Lenka Sieglová,50.08676074,14.44529833
122176,70825,6.04355E+13,"MUDr. Roman Baláž, anesteziologie a inten.medicína",Samostatná ordinace lékaře specialisty,Praha 4,14000,Hvězdova,1073/33,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20261E+11,,aroba@quick.cz,,60435518,1,,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,anesteziologie a intenzivní medicína,ambulantní péče,,,50.05249734,14.44002087
